"HtmlFile","FullPath","RelativePathFromRepo","TitleTag","H1","ImageReferenceCount","LinkReferenceCount","SizeBytes","LastWriteTime"
"500-pound-poultry-alien.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\500-pound-poultry-alien.html","Sketches\aliens\500-pound-poultry-alien.html","500-Pound Poultry Alien | Ron English Catalogue Raisonné","500-Pound Poultry Alien","3","7","7549","5/7/2026 2:21:24 PM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\lightning-man\index.html","Sketches\light-cult\lightning-man\index.html","Lightning Man | Light Cult | Ron English Catalogue RaisonnÃ©","Lightning Man","1","5","8388","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\lumilatch\index.html","Sketches\light-cult\lumilatch\index.html","Lumilatch | Light Cult | Ron English Catalogue RaisonnÃ©","Lumilatch","3","7","8987","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\luminaire\index.html","Sketches\light-cult\luminaire\index.html","Luminaire | Light Cult | Ron English Catalogue RaisonnÃ©","Luminaire","3","7","8987","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\luminilo\index.html","Sketches\light-cult\luminilo\index.html","Luminilo | Light Cult | Ron English Catalogue RaisonnÃ©","Luminilo","3","7","8976","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\machine\index.html","Sketches\light-cult\machine\index.html","Machine | Light Cult | Ron English Catalogue RaisonnÃ©","Machine","1","5","8384","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mandala-elements-01\index.html","Sketches\light-cult\mandala-elements-01\index.html","Mandala Elements-01 | Light Cult | Ron English Catalogue RaisonnÃ©","Mandala Elements-01","2","6","8785","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mandala-elements-02\index.html","Sketches\light-cult\mandala-elements-02\index.html","Mandala Elements-02 | Light Cult | Ron English Catalogue RaisonnÃ©","Mandala Elements-02","2","6","8785","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mandala-elements-03\index.html","Sketches\light-cult\mandala-elements-03\index.html","Mandala Elements-03 | Light Cult | Ron English Catalogue RaisonnÃ©","Mandala Elements-03","2","6","8785","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mandala-elements-07\index.html","Sketches\light-cult\mandala-elements-07\index.html","Mandala Elements-07 | Light Cult | Ron English Catalogue RaisonnÃ©","Mandala Elements-07","2","6","8785","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mandala-elements-08\index.html","Sketches\light-cult\mandala-elements-08\index.html","Mandala Elements-08 | Light Cult | Ron English Catalogue RaisonnÃ©","Mandala Elements-08","2","6","8785","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mandala-elements-09\index.html","Sketches\light-cult\mandala-elements-09\index.html","Mandala Elements-09 | Light Cult | Ron English Catalogue RaisonnÃ©","Mandala Elements-09","2","6","8785","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mandala-elements-18\index.html","Sketches\light-cult\mandala-elements-18\index.html","Mandala Elements-18 | Light Cult | Ron English Catalogue RaisonnÃ©","Mandala Elements-18","2","6","8785","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mandala-elements-23\index.html","Sketches\light-cult\mandala-elements-23\index.html","Mandala Elements-23 | Light Cult | Ron English Catalogue RaisonnÃ©","Mandala Elements-23","2","6","8785","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mandala-elements-24\index.html","Sketches\light-cult\mandala-elements-24\index.html","Mandala Elements-24 | Light Cult | Ron English Catalogue RaisonnÃ©","Mandala Elements-24","2","6","8785","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mandala-elements-25\index.html","Sketches\light-cult\mandala-elements-25\index.html","Mandala Elements-25 | Light Cult | Ron English Catalogue RaisonnÃ©","Mandala Elements-25","2","6","8785","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mandala-elements-26\index.html","Sketches\light-cult\mandala-elements-26\index.html","Mandala Elements-26 | Light Cult | Ron English Catalogue RaisonnÃ©","Mandala Elements-26","2","6","8785","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mandala-elements-27\index.html","Sketches\light-cult\mandala-elements-27\index.html","Mandala Elements-27 | Light Cult | Ron English Catalogue RaisonnÃ©","Mandala Elements-27","2","6","8785","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mandala-elements-28\index.html","Sketches\light-cult\mandala-elements-28\index.html","Mandala Elements-28 | Light Cult | Ron English Catalogue RaisonnÃ©","Mandala Elements-28","2","6","8785","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mandala-sketches-tracing-02\index.html","Sketches\light-cult\mandala-sketches-tracing-02\index.html","Mandala Sketches Tracing-02 | Light Cult | Ron English Catalogue RaisonnÃ©","Mandala Sketches Tracing-02","1","5","8454","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\man-left-hand\index.html","Sketches\light-cult\man-left-hand\index.html","Man Left Hand | Light Cult | Ron English Catalogue RaisonnÃ©","Man Left Hand","1","5","8428","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\man-right-hand\index.html","Sketches\light-cult\man-right-hand\index.html","Man Right Hand | Light Cult | Ron English Catalogue RaisonnÃ©","Man Right Hand","1","5","8433","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\man-with-bulb\index.html","Sketches\light-cult\man-with-bulb\index.html","Man With Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Man With Bulb","1","5","8428","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\marlyn-monroe-bulb\index.html","Sketches\light-cult\marlyn-monroe-bulb\index.html","Marlyn Monroe Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Marlyn Monroe Bulb","1","5","8447","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mickey-01\index.html","Sketches\light-cult\mickey-01\index.html","Mickey-01 | Light Cult | Ron English Catalogue RaisonnÃ©","Mickey-01","1","5","8364","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mickey-bulb\index.html","Sketches\light-cult\mickey-bulb\index.html","Mickey Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Mickey Bulb","1","5","8414","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mirror-smiling-face\index.html","Sketches\light-cult\mirror-smiling-face\index.html","Mirror Smiling Face | Light Cult | Ron English Catalogue RaisonnÃ©","Mirror Smiling Face","1","5","8458","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\monkey\index.html","Sketches\light-cult\monkey\index.html","Monkey | Light Cult | Ron English Catalogue RaisonnÃ©","Monkey","2","6","8729","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\monkey-b\index.html","Sketches\light-cult\monkey-b\index.html","Monkey B | Light Cult | Ron English Catalogue RaisonnÃ©","Monkey B","1","5","8387","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\monkey-raw-file\index.html","Sketches\light-cult\monkey-raw-file\index.html","Monkey Raw File | Light Cult | Ron English Catalogue RaisonnÃ©","Monkey Raw File","1","5","8426","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mouse-on-plane\index.html","Sketches\light-cult\mouse-on-plane\index.html","Mouse On Plane | Light Cult | Ron English Catalogue RaisonnÃ©","Mouse On Plane","1","5","8433","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\mouse-sucking-bulb\index.html","Sketches\light-cult\mouse-sucking-bulb\index.html","Mouse Sucking Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Mouse Sucking Bulb","1","5","8453","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\muffler-man\index.html","Sketches\light-cult\muffler-man\index.html","Muffler Man | Light Cult | Ron English Catalogue RaisonnÃ©","Muffler Man","1","5","8414","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\multiple-bulb-face\index.html","Sketches\light-cult\multiple-bulb-face\index.html","Multiple Bulb Face | Light Cult | Ron English Catalogue RaisonnÃ©","Multiple Bulb Face","1","5","8447","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\nose-bulb\index.html","Sketches\light-cult\nose-bulb\index.html","Nose Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Nose Bulb","1","5","8398","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\pacifier\index.html","Sketches\light-cult\pacifier\index.html","Pacifier | Light Cult | Ron English Catalogue RaisonnÃ©","Pacifier","1","5","8395","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\paint-buckey-bulb\index.html","Sketches\light-cult\paint-buckey-bulb\index.html","Paint Buckey Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Paint Buckey Bulb","3","7","9176","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\paint-buckey-bulb-sketch-png\index.html","Sketches\light-cult\paint-buckey-bulb-sketch-png\index.html","Paint Buckey Bulb Sketch PNG | Light Cult | Ron English Catalogue RaisonnÃ©","Paint Buckey Bulb Sketch PNG","1","5","8475","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\parachute\index.html","Sketches\light-cult\parachute\index.html","Parachute | Light Cult | Ron English Catalogue RaisonnÃ©","Parachute","1","5","8394","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\parrot\index.html","Sketches\light-cult\parrot\index.html","Parrot | Light Cult | Ron English Catalogue RaisonnÃ©","Parrot","1","5","8385","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\piggie\index.html","Sketches\light-cult\piggie\index.html","Piggie | Light Cult | Ron English Catalogue RaisonnÃ©","Piggie","1","5","8385","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\plain-bulb\index.html","Sketches\light-cult\plain-bulb\index.html","Plain Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Plain Bulb","1","5","8397","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\platypus\index.html","Sketches\light-cult\platypus\index.html","Platypus | Light Cult | Ron English Catalogue RaisonnÃ©","Platypus","1","5","8389","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\pot\index.html","Sketches\light-cult\pot\index.html","Pot | Light Cult | Ron English Catalogue RaisonnÃ©","Pot","1","5","8370","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\punk-bulb\index.html","Sketches\light-cult\punk-bulb\index.html","Punk Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Punk Bulb","2","6","8713","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\punk-bulb-2\index.html","Sketches\light-cult\punk-bulb-2\index.html","Punk Bulb-2 | Light Cult | Ron English Catalogue RaisonnÃ©","Punk Bulb-2","1","5","8378","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\punk-skunk-bulb\index.html","Sketches\light-cult\punk-skunk-bulb\index.html","Punk Skunk Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Punk Skunk Bulb","1","5","8426","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\rabbbit-hat-torso-rocket-raw-file\index.html","Sketches\light-cult\rabbbit-hat-torso-rocket-raw-file\index.html","Rabbbit Hat, Torso, Rocket Raw File | Light Cult | Ron English Catalogue RaisonnÃ©","Rabbbit Hat, Torso, Rocket Raw File","1","5","8552","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\robot\index.html","Sketches\light-cult\robot\index.html","Robot | Light Cult | Ron English Catalogue RaisonnÃ©","Robot","2","6","8715","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\robot-and-trophy\index.html","Sketches\light-cult\robot-and-trophy\index.html","Robot And Trophy | Light Cult | Ron English Catalogue RaisonnÃ©","Robot And Trophy","1","5","8413","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\ron-bulb\index.html","Sketches\light-cult\ron-bulb\index.html","Ron Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Ron Bulb","1","5","8393","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\rope-bulb\index.html","Sketches\light-cult\rope-bulb\index.html","Rope Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Rope Bulb","1","5","8404","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\sailor\index.html","Sketches\light-cult\sailor\index.html","Sailor | Light Cult | Ron English Catalogue RaisonnÃ©","Sailor","1","5","8385","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\santa\index.html","Sketches\light-cult\santa\index.html","Santa | Light Cult | Ron English Catalogue RaisonnÃ©","Santa","2","6","8709","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\santa-xmas-bulb-profile\index.html","Sketches\light-cult\santa-xmas-bulb-profile\index.html","Santa XMAS Bulb Profile | Light Cult | Ron English Catalogue RaisonnÃ©","Santa XMAS Bulb Profile","2","6","8817","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\scream\index.html","Sketches\light-cult\scream\index.html","Scream | Light Cult | Ron English Catalogue RaisonnÃ©","Scream","1","5","8379","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\shark-and-duck-in-bulb\index.html","Sketches\light-cult\shark-and-duck-in-bulb\index.html","Shark&duck In Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Shark&duck In Bulb","1","5","8451","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\shark-in-bulb\index.html","Sketches\light-cult\shark-in-bulb\index.html","Shark In Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Shark In Bulb","1","5","8422","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\shoe\index.html","Sketches\light-cult\shoe\index.html","Shoe | Light Cult | Ron English Catalogue RaisonnÃ©","Shoe","1","5","8363","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\skeleton\index.html","Sketches\light-cult\skeleton\index.html","Skeleton | Light Cult | Ron English Catalogue RaisonnÃ©","Skeleton","4","8","9493","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\skeleton-bat-bulb\index.html","Sketches\light-cult\skeleton-bat-bulb\index.html","Skeleton Bat Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Skeleton Bat Bulb","3","7","9142","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\skull-with-cap\index.html","Sketches\light-cult\skull-with-cap\index.html","Skull With Cap | Light Cult | Ron English Catalogue RaisonnÃ©","Skull With Cap","1","5","8427","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\snake-skeleton\index.html","Sketches\light-cult\snake-skeleton\index.html","Snake Skeleton | Light Cult | Ron English Catalogue RaisonnÃ©","Snake Skeleton","1","5","8423","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\socket\index.html","Sketches\light-cult\socket\index.html","Socket | Light Cult | Ron English Catalogue RaisonnÃ©","Socket","1","5","8379","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\space-helment-and-heart-ribs\index.html","Sketches\light-cult\space-helment-and-heart-ribs\index.html","Space Helment And Heart Ribs | Light Cult | Ron English Catalogue RaisonnÃ©","Space Helment And Heart Ribs","1","5","8505","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\spiderman-bulb\index.html","Sketches\light-cult\spiderman-bulb\index.html","Spiderman Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Spiderman Bulb","1","5","8423","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\spiral-bulb-lady\index.html","Sketches\light-cult\spiral-bulb-lady\index.html","Spiral Bulb Lady | Light Cult | Ron English Catalogue RaisonnÃ©","Spiral Bulb Lady","1","5","8437","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\sublime-bulb\index.html","Sketches\light-cult\sublime-bulb\index.html","Sublime Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Sublime Bulb","1","5","8403","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\sword-and-shield\index.html","Sketches\light-cult\sword-and-shield\index.html","Sword And Shield | Light Cult | Ron English Catalogue RaisonnÃ©","Sword And Shield","2","6","8825","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\tank\index.html","Sketches\light-cult\tank\index.html","Tank | Light Cult | Ron English Catalogue RaisonnÃ©","Tank","1","5","8375","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\threelightbulb-character\index.html","Sketches\light-cult\threelightbulb-character\index.html","Threelightbulb Character | Light Cult | Ron English Catalogue RaisonnÃ©","Threelightbulb Character","1","5","8473","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\tiger\index.html","Sketches\light-cult\tiger\index.html","Tiger | Light Cult | Ron English Catalogue RaisonnÃ©","Tiger","1","5","8374","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\tongue\index.html","Sketches\light-cult\tongue\index.html","Tongue | Light Cult | Ron English Catalogue RaisonnÃ©","Tongue","1","5","8385","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\tongue-clown\index.html","Sketches\light-cult\tongue-clown\index.html","Tongue Clown | Light Cult | Ron English Catalogue RaisonnÃ©","Tongue Clown","1","5","8419","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\tractorbulb-01\index.html","Sketches\light-cult\tractorbulb-01\index.html","Tractorbulb-01 | Light Cult | Ron English Catalogue RaisonnÃ©","Tractorbulb-01","1","5","8389","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\trophy-and-other\index.html","Sketches\light-cult\trophy-and-other\index.html","Trophy & Other | Light Cult | Ron English Catalogue RaisonnÃ©","Trophy & Other","1","5","8431","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\trumpet\index.html","Sketches\light-cult\trumpet\index.html","Trumpet | Light Cult | Ron English Catalogue RaisonnÃ©","Trumpet","1","5","8384","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\turtle\index.html","Sketches\light-cult\turtle\index.html","Turtle | Light Cult | Ron English Catalogue RaisonnÃ©","Turtle","1","5","8385","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\two-bulb\index.html","Sketches\light-cult\two-bulb\index.html","Two Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Two Bulb","1","5","8399","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\unicorn\index.html","Sketches\light-cult\unicorn\index.html","Unicorn | Light Cult | Ron English Catalogue RaisonnÃ©","Unicorn","2","6","8761","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\walking\index.html","Sketches\light-cult\walking\index.html","Walking | Light Cult | Ron English Catalogue RaisonnÃ©","Walking","1","5","8390","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\walking-bulb\index.html","Sketches\light-cult\walking-bulb\index.html","Walking Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Walking Bulb","1","5","8419","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\walking-bulb-3\index.html","Sketches\light-cult\walking-bulb-3\index.html","Walking Bulb 3 | Light Cult | Ron English Catalogue RaisonnÃ©","Walking Bulb 3","1","5","8421","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\walking-bulb-4\index.html","Sketches\light-cult\walking-bulb-4\index.html","Walking Bulb 4 | Light Cult | Ron English Catalogue RaisonnÃ©","Walking Bulb 4","1","5","8421","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\whale-bulb\index.html","Sketches\light-cult\whale-bulb\index.html","Whale Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Whale Bulb","2","6","8781","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\wheel-bulb\index.html","Sketches\light-cult\wheel-bulb\index.html","Wheel Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Wheel Bulb","1","5","8409","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\women-and-bulb\index.html","Sketches\light-cult\women-and-bulb\index.html","Women & Bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Women & Bulb","1","5","8427","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\woodstock\index.html","Sketches\light-cult\woodstock\index.html","Woodstock | Light Cult | Ron English Catalogue RaisonnÃ©","Woodstock","1","5","8376","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\woodstock-bulb\index.html","Sketches\light-cult\woodstock-bulb\index.html","Woodstock.bulb | Light Cult | Ron English Catalogue RaisonnÃ©","Woodstock.bulb","2","6","8773","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\xmas-bulb-for-3d\index.html","Sketches\light-cult\xmas-bulb-for-3d\index.html","XMAS Bulb For 3d | Light Cult | Ron English Catalogue RaisonnÃ©","XMAS Bulb For 3d","1","5","8399","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\light-cult\zipper\index.html","Sketches\light-cult\zipper\index.html","Zipper | Light Cult | Ron English Catalogue RaisonnÃ©","Zipper","1","5","8379","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\monkeys\ate-bit-monkey\index.html","Sketches\monkeys\ate-bit-monkey\index.html","Ate Bit Monkey | Monkeys | Ron English Catalogue RaisonnÃ©","Ate Bit Monkey","3","7","9027","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\monkeys\fotograph-record-report-more-evil\index.html","Sketches\monkeys\fotograph-record-report-more-evil\index.html","Fotograph, Record, Report More Evil | Monkeys | Ron English Catalogue RaisonnÃ©","Fotograph, Record, Report More Evil","2","6","8693","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\monkeys\gorilla-grin-3\index.html","Sketches\monkeys\gorilla-grin-3\index.html","Gorilla Grin 3 | Monkeys | Ron English Catalogue RaisonnÃ©","Gorilla Grin 3","8","12","10939","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\monkeys\hearmour-evil\index.html","Sketches\monkeys\hearmour-evil\index.html","Hearmour Evil | Monkeys | Ron English Catalogue RaisonnÃ©","Hearmour Evil","6","10","10173","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\monkeys\index.html","Sketches\monkeys\index.html","Monkeys | Sketches & Drawings | Ron English Catalogue RaisonnÃ©","Monkeys","16","19","12743","5/11/2026 6:58:02 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\monkeys\monkey-claus\index.html","Sketches\monkeys\monkey-claus\index.html","Monkey Claus | Monkeys | Ron English Catalogue RaisonnÃ©","Monkey Claus","2","6","8728","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\monkeys\monkey-joe\index.html","Sketches\monkeys\monkey-joe\index.html","Monkey Joe | Monkeys | Ron English Catalogue RaisonnÃ©","Monkey Joe","9","13","7756","5/11/2026 6:58:01 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\monkeys\monkey-kong\index.html","Sketches\monkeys\monkey-kong\index.html","Monkey Kong | Monkeys | Ron English Catalogue RaisonnÃ©","Monkey Kong","3","7","8982","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\monkeys\monkey-mary\index.html","Sketches\monkeys\monkey-mary\index.html","Monkey Mary | Monkeys | Ron English Catalogue RaisonnÃ©","Monkey Mary","7","11","7230","5/11/2026 6:58:01 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\monkeys\monkey-messiah\index.html","Sketches\monkeys\monkey-messiah\index.html","Monkey Messiah | Monkeys | Ron English Catalogue RaisonnÃ©","Monkey Messiah","11","15","8622","5/11/2026 6:58:01 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\monkeys\monkeys-family-icon\index.html","Sketches\monkeys\monkeys-family-icon\index.html","Monkeys Family Icon | Monkeys | Ron English Catalogue RaisonnÃ©","Monkeys Family Icon","1","5","8419","5/9/2026 11:17:16 AM"
"index.html","D:\github\ron-english-sketches-and-drawings\Sketches\monkeys\monkey-triplets\index.html","Sketches\monkeys\monkey-triplets\index.html","Monkey Triplets | Monkeys | Ron English Catalogue RaisonnÃ©","Monkey Triplets","1","5","8122","5/9/2026 11:17:16 AM"
